index,coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
3290,negative,yes,thatgirlMOLLY,0,what will be worse today!?!!! 101 traffic VS. #Coachella2015 ticket traffic #CLOSECALL,,1/7/15 9:30,5.5288e+17,insta: @thatgirlmolly ,Pacific Time (US & Canada)
3291,negative,yes,CAINtheBULL,0,"Going to #Coachella2015 now is like Christmas shopping on black friday in the desert...2 crowded, 100 degrees, high ass people, over priced",,1/7/15 9:21,5.52878e+17,My MMA VIDEOS:,Pacific Time (US & Canada)
3292,negative,yes,eltwiterdechio,0,In your face #Coachella2015 åÁPUM! @GovBallNYC _ÙÔÎ,,1/7/15 9:20,5.52878e+17,,Central Time (US & Canada)
3293,negative,yes,10Suave,0,#GovBallNYC has a better line up than #Coachella2015 smh,,1/7/15 9:18,5.52877e+17,,Eastern Time (US & Canada)
3294,negative,yes,BethAnnFarmer,0,Hey guys....once again I'm not going to #Coachella2015 just wanted to clear that up ;),,1/7/15 9:12,5.52876e+17,,
3295,negative,yes,VEGASRYAN,3,Governors Ball has a better lineup than #Coachella2015 because of @alyankovic http://t.co/BBESymjLWU,,1/7/15 9:12,5.52875e+17,Online store at,Pacific Time (US & Canada)
3296,negative,yes,TerryGotham,1,I hope it rains during @Drake's @coachella set so everyone can talk about how they bathed in Drake's tears. #Coachella2015,,1/7/15 9:10,5.52875e+17,The Gotham Underground,
3297,negative,yes,shivani_roda,0,The #Coachella2015 line up isn't all that great. Drake headlining? Kden.,,1/7/15 9:02,5.52873e+17,London,Dublin
3298,negative,yes,ThatViciousJay,0,#Coachella2015 lineup trash _Ù_¨,,1/7/15 9:01,5.52873e+17,CA,Pacific Time (US & Canada)
3299,negative,yes,SunnyDogra24,0,People pretending to get excited to overpay to see bands they barely know. #HipstersRuleTheWorld #Coachella2015,,1/7/15 9:00,5.52872e+17,"Los Angeles, CA",Pacific Time (US & Canada)
3300,negative,yes,ekopetsk,0,@Drake and @FitzAndTantrums are playing #Coachella2015 and I'm not going _Ù÷´#dyinginside,,1/7/15 8:56,5.52871e+17,,
3301,negative,yes,TonyTones_,0,I bet a lot of folks are buying #Coachella2015 tickets just because of @Drake #insert -_- face,,1/7/15 8:23,5.52863e+17,"in Berkeley, CA",Pacific Time (US & Canada)
3302,negative,yes,Trollingnome,0,#Coachella2015 What a Horrible Line Up. Not Worth Schlepping into The Desert For This. Festival is Done- Sorry Kids. http://t.co/AlKic3YJJp,,1/7/15 8:23,5.52863e+17,"Brooklyn, NY",
3303,negative,yes,harksxpaulie,0,AND IT DOESNT HELP THAT ON THE FIRST DAY OF #Coachella2015 THE AC/DC ARE THE HIGHLIGHTS SHOOT ME,,1/7/15 8:03,5.52858e+17,24/7 performer,Pacific Time (US & Canada)
3304,negative,yes,kailenethecat,1,ÛÏ@spiritcape: Who's joining us?! #Coachella2015 http://t.co/t2de9K1R5VÛ are you fucking pulling my dick AC FUKCING DC,,1/7/15 7:58,5.52857e+17,,Eastern Time (US & Canada)
3305,negative,yes,mpbachmeier,1,RT @Jorschach: #Coachella2015 Ticket Prices have my soul like http://t.co/3mmz4Gvlpn,,1/7/15 7:44,5.52853e+17,,Eastern Time (US & Canada)
3306,negative,yes,SondaMofu,0,I'd never go to a concert/festival again. #Coachella2015 http://t.co/NvV610mIBn,,1/7/15 7:32,5.5285e+17,Reverie,Hawaii
3307,negative,yes,KinsellaJohnP,0,#Coachella2015 hipster rich boys complaining about line-ups....,,1/7/15 7:25,5.52849e+17,Western Ohio,Central Time (US & Canada)
3308,negative,yes,Jorschach,1,#Coachella2015 Ticket Prices have my soul like http://t.co/3mmz4Gvlpn,,1/7/15 7:12,5.52845e+17,New York,Eastern Time (US & Canada)
3309,negative,yes,ififatima7991,0,#Coachella2015 Drake only :/,,1/7/15 7:10,5.52845e+17,,
3310,negative,yes,M4sterschwenz,0,I wish I had $500 to spend on a music festival. Sigh... @MrNoiaughs @QueenR0ckBand @maddiebragg57 @TeamR0mann @troyiovesPOLO #Coachella2015,"[0.0, 0.0]",1/7/15 7:07,5.52844e+17,,
3311,negative,yes,Idduuuuuuuh,0,Damn #Coachella2015 line up is so ugggggh... http://t.co/MXxZXhMA4E,,1/7/15 7:02,5.52843e+17,where the wild things are ,Hong Kong
3312,negative,yes,Tsuncano,1,RT @alexafayee: Today's schedule consists of internship training followed by the extreme stress spending hours in an online waiting room foÛ_,,1/7/15 6:59,5.52842e+17,,Pacific Time (US & Canada)
3313,negative,yes,jennspriggs,0,How dare u #Coachella2015 lineup. FKA Twiggs should def be bigger letters.,,1/7/15 6:57,5.52841e+17,"Brooklyn, NY",Eastern Time (US & Canada)
3314,negative,yes,SoNortori_us,0,why the fuck is @Drake performing at #Coachella2015 ?,,1/7/15 6:53,5.5284e+17,North Carolina,Eastern Time (US & Canada)
3315,negative,yes,keywood_lewis,0,Clearly its just me that thinks the #Coachella2015 line up is awful?!?,,1/7/15 6:48,5.52839e+17,Surrey,London
3316,negative,yes,AnAnnoyingTweep,0,Real_Housebear says: GovBallNYC lineup &gt; coachella lineup. Plus it's in #NYC #GovBall2015 #Coachella2015,,1/7/15 6:36,5.52836e+17,,
3317,negative,yes,iammarkjoseph,0,I cannot go to #Coachella2015. My Yaya doesn't have US Visa e. Lol. #richkidproblem #yayadependent http://t.co/edGlC1dRSc,,1/7/15 6:22,5.52833e+17,"ÌÏT: 14.56113,121.029324",Singapore
3318,negative,yes,realonebad,0,The year I have time to actually go to music festivals... The line ups are trash! #Coachella2015 #GovernorsBall,,1/7/15 5:59,5.52827e+17,"North London, UK",Mid-Atlantic
3319,negative,yes,JessicaKausen,1,RT @EsMatteo: #Coachella2015 lineup or eye exam? I made it about half way and threw up. Anyone cool playing?,,1/7/15 5:18,5.52816e+17,New York City,Eastern Time (US & Canada)
3320,negative,yes,caffaccino,2,"Not gonna lie, #coachella2015 and #govball2015 lineups have been underwhelming so far... maybe #firefly2015 will be better",,1/7/15 5:08,5.52814e+17,"New York, NY",Auckland
3321,negative,yes,alliecupcake,0,I'd go to see FKA Twigs and OutKast. Maybe even Steely Dan. But Drake and AC/DC headlining? Oh you can have that. No thanks #Coachella2015,,1/7/15 5:07,5.52814e+17,Ï¬VirginiaÏ¬,Eastern Time (US & Canada)
3322,negative,yes,davesplash,0,Yawn. #Coachella2015 http://t.co/bCq4mOLWWN,,1/7/15 5:04,5.52813e+17,"Omaha, NE USA",Central Time (US & Canada)
3323,negative,yes,InstaBrisbane,0,Suck my dick #coachella2015 by flyydoggsexmachine http://t.co/wqPxKgVrGC http://t.co/S7oPDyIGWS,,1/7/15 5:01,5.52812e+17,,
3324,negative,yes,purple_gorilla0,0,#Coachella2015 line up is crap.,,1/7/15 4:54,5.5281e+17,L.A,Pacific Time (US & Canada)
3325,negative,yes,saramagi3,0,"The mad programming of Coachella 2015 - USKAO http://t.co/eDWycOmiVO
#Coachella2015",,1/7/15 4:31,5.52805e+17,,Ljubljana
3326,negative,yes,GeorgieShoreFUU,0,"Coachella, fuuuuuuuuck. #Coachella #coachellalineup #Coachella2015",,1/7/15 4:29,5.52804e+17,Essex/Southampton,
3327,negative,yes,KBaumNue,0,#GovBall2015 packing a lil left hook to #Coachella2015 uppercut,,1/7/15 4:22,5.52802e+17,"ÌÏT: 40.740376,-73.990098",Quito
3328,negative,yes,BarrySobel,0,"#Coachella2015 I dont go 4 the bands, I go 4 the ""OMG there is so much traffic and its so expensive and not fun.. this is so not Woodstock""","[0.0, 0.0]",1/7/15 3:55,5.52796e+17,Planet Earth,Pacific Time (US & Canada)
3329,negative,yes,Thee_Gooch,0,#Coachella2015. The lineup is dope AF this year! _ÙÓ´_ÙÓ´_ÙÓ´ #GOOCHELLA2015 #GoochsSeasonApproachin_ÙÔÛ http://t.co/JCwDunFFAI,,1/7/15 3:52,5.52795e+17,"The Swamp/BG, OH",Central Time (US & Canada)
3330,negative,yes,KiepeOnKiepenOn,0,Not impressed with the #Coachella2015 lineup... I hope this isn't a predictor of #Firefly2015 like last year _Ù_µ http://t.co/BK658OLlaS,,1/7/15 3:43,5.52793e+17,DC,Atlantic Time (Canada)
3331,negative,yes,ElsaDove,0,"A better line up last year...#Coachella2015
#Outkast babe",,1/7/15 3:14,5.52785e+17,London - Narnia,
3332,negative,yes,RedButtonz,0,"FUCK YOU!!! ""@ChrisMuhdeena: so I heard #Coachella2015 line-up will be full of overrated artists this year.... say it ain't so!""",,1/7/15 2:49,5.52779e+17,"my red piano, CA",Arizona
3333,negative,yes,Chxrryzza,0,#Coachella2015 WHY SO FAR... WHY,,1/7/15 2:47,5.52779e+17,+62 | ID,Jakarta
3334,negative,yes,xSteelyPhllx,0,Lol never mind just looked at prices #Coachella2015,,1/7/15 2:43,5.52778e+17,USA,
3335,negative,yes,charli_bro,0,#coachella2015 tickets on sale today _Ù÷©_Ù÷©_Ù÷©,,1/7/15 2:32,5.52775e+17,,Amsterdam
3336,negative,yes,Tortaxxlynnerz,1,I have to go to #Coachella2015 _Ù÷_,,1/7/15 2:08,5.52769e+17,,
3337,negative,yes,astrosfantrey,5,"RT @walkoffhbp: You're either the type of person planning their entire #Coachella2015 weekend, or, you have your life going in the right diÛ_",,1/7/15 1:55,5.52766e+17,,Eastern Time (US & Canada)
3338,negative,yes,carlirebeldes,0,Seriously contemplating a quick trip back to U.S. just to go to #Coachella2015,,1/7/15 1:50,5.52764e+17,,Beijing
3339,negative,yes,holmesy1144,0,"Just saying, coachella isn't that crash hot this year #Coachella2015",,1/7/15 1:35,5.5276e+17,Sydney,
3340,negative,yes,krupaparmar,0,The #Coachella2015 line up is out. Quite glad I didn't get tickets this year. Fingers crossed for 2016!,,1/7/15 0:58,5.52751e+17,London/NYC,
3341,negative,yes,mirandagreenway,1,#coachella2015 lineup lookin terrible. too ready to see the lineups for waka and roo _Ù÷È_Ù÷È,,1/7/15 0:36,5.52746e+17,,Central Time (US & Canada)
3342,negative,yes,mini_meli_,1,RT @jose_hare: I wasn't ready. _ÙÕÛ @coachella #Coachella2015 http://t.co/oukt1rbQrq,,1/6/15 23:59,5.52736e+17,Ontario,
3343,negative,yes,sosanii,0,"I haven't gone to Coachella since 2010 bc I think it's overrated nowadays. But, here I am breaking the dry spell this year. #Coachella2015",,1/6/15 23:58,5.52736e+17,Los Angeles/San Francisco,Pacific Time (US & Canada)
3344,negative,yes,shev_maria,3,RT @_stephanysmith: I wanna go to #Coachella2015 BUT its like $500 _Ù÷_Ù÷__Ù÷â,,1/6/15 23:46,5.52733e+17,,
3345,negative,yes,Checa_Love22,0,ÛÏ@cleanbandit: We're playing at @coachella this year!!!!!! Could not be more excited. #coachella2015 .Û _Ù÷©_Ù÷_ someone pleaseeeeeee,,1/6/15 23:44,5.52733e+17,,Arizona
3346,negative,yes,shotcalla,0,"That Coachella line up looks softer than a Drake somber track....oh wait, what? #Coachella2015",,1/6/15 23:30,5.52729e+17,Los Angeles Born and Raised! ,Pacific Time (US & Canada)
3347,negative,yes,jessebeing,2,It's not that the 6 bands you know are worth the $375 it's that you'll have an excuse to do drugs for three days. #coachella2015,,1/6/15 23:19,5.52726e+17,California,Pacific Time (US & Canada)
3348,negative,yes,MOB_kw33n,0,_ÙÕÓ_Ù÷¢ that's how I feel about this years #Coachella2015  line up..! Not even worth buying tickets to...,,1/6/15 23:16,5.52725e+17,909.626,
3349,negative,yes,CocoCeliaa,1,People actually listen to Lil B? #Coachella2015,,1/6/15 23:07,5.52723e+17,SEA ,Pacific Time (US & Canada)
3350,negative,yes,ElectricOso,2,"RT @thekevinryder: Bummed we're not gonna see the reunion of the ""Armadildos"" at #Coachella #Coachella2015  http://t.co/VWo7cYkKlj",,1/6/15 23:04,5.52723e+17,,Arizona
3351,negative,yes,TINACHHOUEY,1,"RT @leeeeanz: If I wanted to go to an EDM festival, I would've bought an EDC ticket #Coachella2015",,1/6/15 22:55,5.5272e+17,bÌ_ area Ç,Pacific Time (US & Canada)
3352,negative,yes,PrinceCeeAyche,0,That #Coachella2015 line up is missing Cee-H...,,1/6/15 22:51,5.52719e+17,,
3353,negative,yes,CharlieCassato,0,@coachella what happened to your lineup? #Coachella #Coachella2015 #NotImpressed #festival,,1/6/15 22:47,5.52718e+17,coloRADo,Mountain Time (US & Canada)
3354,negative,yes,rebowers,0,"#Coachella2015 
Today is Malcolm Young's birthday. #ACDC has announced to play your venue. ACDC without Malcolm Young on guitar is bullshit.",,1/6/15 22:39,5.52716e+17,Seattle via Lower Queen Anne,Pacific Time (US & Canada)
3355,negative,yes,OfficialJakeD,0,Fuck #Coachella2015 when is #OutsideLands,,1/6/15 22:26,5.52713e+17,SD | LA | SF | LV ,Arizona
3356,negative,yes,rickyriv9,0,I can't decide what's more meh... the #AntMan trailer or the #Coachella2015 lineup.,,1/6/15 22:21,5.52711e+17,LA,Pacific Time (US & Canada)
3357,negative,yes,Angie_R0ssi,0,Ryan Adams and Drake are both performing at #Coachella2015 this year. I don't know what's going on in pop culture.,,1/6/15 22:17,5.52711e+17,NYC,Pacific Time (US & Canada)
3358,negative,yes,trippyvalerie,1,RT @PatrickJGillis: Coachella lineup 2015.....sucks. #Coachella2015 #maybenextyear,,1/6/15 22:11,5.52709e+17,,Central Time (US & Canada)
3359,negative,yes,AlterEgo808_,0,I feel Coachella 2014's line up was a bit stronger but hey I could be bias since I went #Coachella2015,,1/6/15 22:10,5.52709e+17,Hawaii,
3360,negative,yes,EDxEDDnEDDIE,0,A kid at Conditioning said the #Coachella2015 line was weak.... #NahBro,,1/6/15 22:07,5.52708e+17,CHI-CITY,Central Time (US & Canada)
3361,negative,yes,adampapai,0,Prob the worst line up I've ever seen #Coachella2015,,1/6/15 22:00,5.52706e+17,,
3362,negative,yes,Dulce_Says,0,@latimes wow no @DieAntwoord this year #Coachella2015 #boo,,1/6/15 22:00,5.52706e+17,Texas,Central Time (US & Canada)
3363,negative,yes,fuckyoucindee,0,Selling 2 Coachella tickets for second week HMU 4 price includes parking pass too! #COACHELLATICKETS4SALE #COACHELLA2015,,1/6/15 21:58,5.52706e+17,,Pacific Time (US & Canada)
3364,negative,yes,RamirezLayson,0,WTF #Coachella2015 Line-Up Sucks Ass and Im suppose to Go on My Birthday _Ù÷Á,,1/6/15 21:57,5.52706e+17,"Coachella Valley, California",
3365,negative,yes,Music_Defined,0,"Not a ton of excitement about the #Coachella2015 lineup, but happy to see Desaparecidos, Belle &amp; Sebastian and Ratatat in there.",,1/6/15 21:42,5.52702e+17,Chicago,
3366,negative,yes,Hey_Arnold1,0,I stop thinking about #Coachella2015 _Ù÷©,,1/6/15 21:36,5.527e+17,nj,Arizona
3367,negative,yes,JuiicyGee,0,#Coachella2015 line up this year _ÙÔ_,,1/6/15 21:35,5.527e+17,Somewhere in LA,Pacific Time (US & Canada)
3368,negative,yes,bbritt_xo,0,"#drake at #Coachella2015 whack as fuck, hands down _Ù_Ç",,1/6/15 21:31,5.52699e+17,,
3369,negative,yes,theSamreye,0,In 2015 more illegals are taking good American jobs. #Drake #Coachella2015,,1/6/15 21:31,5.52699e+17,"Saint Paul, MN",Central Time (US & Canada)
3370,negative,yes,OHzackattack,0,ÛÏ@IvanClow: This #Coachella2015 lineup is 2SICK #going #coachellaonfleek http://t.co/SAVC8O31X3Û LOLOLOLOLOL but it took me a second.,,1/6/15 21:28,5.52698e+17,"Nashville, TN",Quito
3371,negative,yes,ExoticTigeress,0,"Man, is this poster for ants or something? #Coachella2015",,1/6/15 21:27,5.52698e+17,I keep Austin weird,Hawaii
3372,negative,yes,raintes,0,Is that really the #coachella line-up? #Coachella2015 #coachellalineup #weaksauce,,1/6/15 21:25,5.52698e+17,"Oxnard (Shores?), CA",
3373,negative,yes,chatttstar,1,RT @GabeDeCastro: Dear @coachella. PLEASE tell me that this line up is a bad joke. #Coachella2015 #coachellalineup,,1/6/15 21:17,5.52695e+17,,
3374,negative,yes,itsssWen,1,RT @rosysaurusrex: I'm hoping I wake up tomorrow and there is a better @coachella line up. #Coachella2015,,1/6/15 21:05,5.52692e+17,Miami,Eastern Time (US & Canada)
3375,negative,yes,kidbuffallo,0,I feel like AC/DC at #Coachella2015 would be the most boring act and who really wants them there anyway?,,1/6/15 21:00,5.52691e+17,405,
3376,negative,yes,SunTimesPIT,0,#Coachella2015: No one likes #SteelyDan | - http://t.co/N6MIhSpnf6,,1/6/15 21:00,5.52691e+17,,
3377,negative,yes,SunTimesNYC,0,#Coachella2015: No one likes #SteelyDan | - http://t.co/Va6koeHf7c,,1/6/15 21:00,5.52691e+17,,
3378,negative,yes,ScottMaguire,0,"Coachella lineup released today. For the first time since going there, I am completely cool with missing it this year. #Coachella2015 #meh",,1/6/15 20:58,5.52691e+17,Calgary,Mountain Time (US & Canada)
3379,negative,yes,szymoneye,0,"Can't say I'm terribly impressed with this year's #Coachella lineup. Some good acts, but pretty uninspiring. #Coachella2015 #coachellalineup",,1/6/15 20:57,5.5269e+17,,Pacific Time (US & Canada)
3380,negative,yes,nadjastyles_,0,Disappointed with #Coachella2015 line up tbh :(,,1/6/15 20:53,5.5269e+17,Cincinnati ,Atlantic Time (Canada)
3381,negative,yes,WebsterHall,4,SO many of our faves in the #Coachella2015 lineup _Ù÷_ Thoughts?? http://t.co/KeYe29Fn6z,,1/6/15 20:44,5.52687e+17,New York City,Eastern Time (US & Canada)
3382,negative,yes,GabrielitoDon,0,I rather go to this then #Coachella2015 http://t.co/TI3pL6oMa6,,1/6/15 20:43,5.52687e+17,Soccer field ,Pacific Time (US & Canada)
3383,negative,yes,susanarunyon,0,After seeing @coachella's lineup I'm glad I'm not going this year... #Coachella2015,,1/6/15 20:25,5.52682e+17,"Carpinteria, CA",Pacific Time (US & Canada)
3384,negative,yes,Dr_Ziggy,0,#Coachella2015 #SteelyDan #ACDC a favourite for any dad. Dad please take me... :(,,1/6/15 20:24,5.52682e+17,"Kingston, Jamaica & London UK ",
3385,negative,yes,thekevinryder,0,"Wait. No ""Princess Tinymeat?"" #Coachella #Coachella2015 http://t.co/VWo7cYkKlj",,1/6/15 20:21,5.52681e+17,,Pacific Time (US & Canada)
3386,negative,yes,dwdorsett,6,"RT @stheart: What does The Weeknd, Jack White, Circa Survive, Lykke Li, Ratatat, &amp; Brand New have in common? Awesomeness at #Coachella2015",,1/6/15 20:19,5.52681e+17,"Midwest, US",Central Time (US & Canada)
3387,negative,yes,champagne_bee,0,I'd go to Coachella but I'm not basic enough _Ù÷» #Coachella2015,,1/6/15 20:12,5.52679e+17,The Trap. ,Pacific Time (US & Canada)
3388,negative,yes,Ivan_stack,0,"Fuck You #Coachella2015  Have a good billboard, April Saturdays will glory! (I need 2,000 US)",,1/6/15 20:09,5.52678e+17,reservoir_dogs1995@hotmail.com,Eastern Time (US & Canada)
3389,negative,yes,atheistchef,0,"@thekevinryder
I really hope they add ""The Master Baiters"" to #Coachella2015
I heard they're awe-some! http://t.co/xyKTyxG0Fs",,1/6/15 20:05,5.52677e+17,,Pacific Time (US & Canada)
3390,negative,yes,ItsJustMarco,0,Everyone hating on the Coachella Lineup are most likely 20 and under #dead #youth #coachella2015 Lego :D,,1/6/15 20:03,5.52677e+17,760,Pacific Time (US & Canada)
3391,negative,yes,fashienara,0,zomg! #Coachella2015 why oh why? _Ù÷_ http://t.co/i0psKSlXMc,,1/6/15 19:50,5.52674e+17,ë± Orionis Ïµ,
3392,negative,yes,RobEHolmberg,0,@darkstar6 cue the #defibrillator &amp; #Viagra. Lots of baby boomers will be drifting down from the golf courses in Palm Springs #Coachella2015,,1/6/15 19:47,5.52673e+17,Maple Ridge,Pacific Time (US & Canada)
3393,negative,yes,baileeab_,1,RT @rhett_parker44: Lol never mind just looked at prices #Coachella2015,,1/6/15 19:47,5.52673e+17,,Mountain Time (US & Canada)
3394,negative,yes,djroyski,0,For real! #Coachella2015 #coachellalineup http://t.co/EBpNkJBMz1,,1/6/15 19:37,5.5267e+17,"Minneapolis, MN ",Central Time (US & Canada)
3395,negative,yes,gimmiesb,5,Sigh every year #Coachella2015 http://t.co/eqL9HMa1cI,,1/6/15 19:29,5.52668e+17,,Singapore
3396,negative,yes,mattybyloos,0,Instead of attending #Coachella2015 I'm going to post on craigslist inviting 500 misc. unshowered teenagers over to throw dirt on each other,,1/6/15 19:24,5.52667e+17,"Portland, OR",Pacific Time (US & Canada)
3397,negative,yes,KaylaCymonee,0,Since The #Coachella2015 Line Up is Horrible I Wonder What The #Lollapalooza2015 Line Up is Gonna Look Like ._Ù÷»_Ù÷_,,1/6/15 19:21,5.52666e+17,#Chicago .,Mountain Time (US & Canada)
3398,negative,yes,abebrux,0,I wish I was going to #Coachella2015 _Ù÷Ç_Ù÷Ç_Ù÷Ç_Ù÷Ç_Ù÷Ç_Ù÷Ç,,1/6/15 19:15,5.52665e+17,santa clarita ,Pacific Time (US & Canada)
3399,negative,yes,_kovahjohnson,0,I don't have a clue why everybody is going nuts about #Coachella2015 have you seen the #ForTheLove Festival lineup? http://t.co/JM49NIlh0V,,1/6/15 19:14,5.52665e+17,miami ,Atlantic Time (Canada)
